set_name,set_number,card_number,name,sub_name,rarity,cost,inkwell,ink_color,strength,willpower,lore,classifications,img
The First Chapter,1,204,Plasma Blaster,,Rare,3,FALSE,Steel,,,,[nan],1-204-en-sp.webp
Ursula's Return,4,2,Alma Madrigal,Family Matriarch,Rare,3,FALSE,Amber,1,3,2,"['Storyborn', 'Mentor', 'Madrigal']",4-2-en-sp.webp
Ursula's Return,4,3,Ariel,Singing Mermaid,Rare,4,TRUE,Amber,3,3,2,"['Storyborn', 'Hero', 'Princess']",4-3-en-sp.webp
Ursula's Return,4,11,Golden Harp,Enchanter of the Land,Rare,1,TRUE,Amber,1,4,2,"['Storyborn', 'Ally']",4-11-en-sp.webp
Ursula's Return,4,12,Goofy,Musketeer Swordsman,Rare,4,FALSE,Amber,3,4,2,"['Dreamborn', 'Hero', 'Musketeer']",4-12-en-sp.webp
Ursula's Return,4,24,Ursula,Eric's Bride,Rare,4,FALSE,Amber,2,4,2,"['Floodborn', 'Villain', 'Princess', 'Sorcerer']",4-24-en-sp.webp
Ursula's Return,4,28,Look at This Family,,Rare,7,TRUE,Amber,,,,[nan],4-28-en-sp.webp
Ursula's Return,4,31,Miracle Candle,,Rare,2,TRUE,Amber,,,,[nan],4-31-en-sp.webp
Ursula's Return,4,34,The Underworld,River Styx,Rare,2,TRUE,Amber,,6,1,[nan],4-34-en-sp.webp
Ursula's Return,4,38,Bruno Madrigal,Out of the Shadows,Rare,5,FALSE,Amethyst,4,5,1,"['Storyborn', 'Ally', 'Madrigal']",4-38-en-sp.webp
Ursula's Return,4,42,Elsa,Storm Chaser,Rare,3,FALSE,Amethyst,1,4,1,"['Storyborn', 'Hero', 'Queen', 'Sorcerer']",4-42-en-sp.webp
Ursula's Return,4,45,Isabela Madrigal,Golden Child,Rare,5,TRUE,Amethyst,3,4,1,"['Storyborn', 'Ally', 'Madrigal']",4-45-en-sp.webp
Ursula's Return,4,52,Mrs. Potts,Enchanted Teapot,Rare,4,TRUE,Amethyst,3,4,2,"['Storyborn', 'Ally']",4-52-en-sp.webp
Ursula's Return,4,53,Pepa Madrigal,Weather Maker,Rare,5,FALSE,Amethyst,1,5,1,"['Storyborn', 'Ally', 'Madrigal']",4-53-en-sp.webp
Ursula's Return,4,61,Second Star to the Right,,Rare,10,FALSE,Amethyst,,,,[nan],4-61-en-sp.webp
Ursula's Return,4,64,Mystical Rose,,Rare,2,TRUE,Amethyst,,,,[nan],4-64-en-sp.webp
Ursula's Return,4,68,Ursulaâ€™s Lair,Eye of the Storm,Rare,3,FALSE,Amethyst,,6,1,[nan],4-68-en-sp.webp
Ursula's Return,4,69,Cri-Kee,Lucky Cricket,Rare,5,TRUE,Emerald,3,4,3,"['Storyborn', 'Ally']",4-69-en-sp.webp
Ursula's Return,4,76,Hera,Queen of the Gods,Rare,3,TRUE,Emerald,1,3,2,"['Storyborn', 'Queen', 'Deity']",4-76-en-sp.webp
Ursula's Return,4,78,Jasmine,Desert Warrior,Rare,5,FALSE,Emerald,3,3,2,"['Dreamborn', 'Hero', 'Princess']",4-78-en-sp.webp
Ursula's Return,4,88,Prince Phillip,Warden of the Woods,Rare,4,FALSE,Emerald,3,4,2,"['Dreamborn', 'Hero', 'Prince']",4-88-en-sp.webp
Ursula's Return,4,90,The Muses,Proclaimers of Heroes,Rare,4,TRUE,Emerald,2,4,1,"['Storyborn', 'Ally']",4-90-en-sp.webp
Ursula's Return,4,95,Under the Sea,,Rare,8,FALSE,Emerald,,,,[nan],4-95-en-sp.webp
Ursula's Return,4,97,We Donâ€™t Talk About Bruno,,Rare,5,TRUE,Emerald,,,,[nan],4-97-en-sp.webp
Ursula's Return,4,102,Ursulaâ€™s Garden,Full of the Unfortunate,Rare,4,TRUE,Emerald,,7,1,[nan],4-102-en-sp.webp
Ursula's Return,4,107,Goofy,Super Goof,Rare,4,TRUE,Ruby,2,4,1,"['Storyborn', 'Hero']",4-107-en-sp.webp
Ursula's Return,4,113,Lumiere,Fiery Friend,Rare,2,TRUE,Ruby,2,2,1,"['Dreamborn', 'Ally']",4-113-en-sp.webp
Ursula's Return,4,117,Namaari,Heir of Fang,Rare,3,FALSE,Ruby,2,3,1,"['Storyborn', 'Villain', 'Princess']",4-117-en-sp.webp
Ursula's Return,4,124,Sisu,Emboldened Warrior,Rare,3,TRUE,Ruby,1,4,2,"['Storyborn', 'Hero', 'Deity', 'Dragon']",4-124-en-sp.webp
Ursula's Return,4,127,Tuk Tuk,Lively Partner,Rare,3,TRUE,Ruby,2,3,1,"['Storyborn', 'Ally']",4-127-en-sp.webp
Ursula's Return,4,129,Be King Undisputed,,Rare,4,FALSE,Ruby,,,,[nan],4-129-en-sp.webp
Ursula's Return,4,131,Imperial Proclamation,,Rare,1,TRUE,Ruby,,,,[nan],4-131-en-sp.webp
Ursula's Return,4,135,Snuggly Duckling,Disreputable Pub,Rare,2,TRUE,Ruby,,9,,[nan],4-135-en-sp.webp
Ursula's Return,4,142,Dang Hu,Talon Chief,Rare,5,TRUE,Sapphire,3,5,2,"['Storyborn', 'Villain']",4-142-en-sp.webp
Ursula's Return,4,148,John Silver,Terror of the Realm,Rare,8,TRUE,Sapphire,8,8,3,"['Dreamborn', 'Villain', 'Alien', 'Pirate', 'Captain']",4-148-en-sp.webp
Ursula's Return,4,152,Prince Phillip,Gallant Defender,Rare,3,TRUE,Sapphire,1,3,2,"['Storyborn', 'Hero', 'Prince']",4-152-en-sp.webp
Ursula's Return,4,153,Rapunzel,Appreciative Artist,Rare,5,TRUE,Sapphire,3,5,3,"['Dreamborn', 'Hero', 'Princess']",4-153-en-sp.webp
Ursula's Return,4,159,Triton,Discerning King,Rare,3,FALSE,Sapphire,3,3,1,"['Storyborn', 'King']",4-159-en-sp.webp
Ursula's Return,4,165,Treasures Untold,,Rare,6,TRUE,Sapphire,,,,[nan],4-165-en-sp.webp
Ursula's Return,4,166,Field of Ice,,Rare,3,TRUE,Sapphire,,,,[nan],4-166-en-sp.webp
Ursula's Return,4,169,Arielâ€™s Grotto,A Secret Place,Rare,2,TRUE,Sapphire,,7,,[nan],4-169-en-sp.webp
Ursula's Return,4,180,Hercules,Beloved Hero,Rare,6,TRUE,Steel,6,5,2,"['Storyborn', 'Hero', 'Prince']",4-180-en-sp.webp
Ursula's Return,4,181,LeFou,Opportunistic Flunky,Rare,3,TRUE,Steel,2,3,1,"['Dreamborn', 'Ally']",4-181-en-sp.webp
Ursula's Return,4,187,Mickey Mouse,Playful Sorcerer,Rare,5,TRUE,Steel,3,4,2,"['Floodborn', 'Hero', 'Sorcerer']",4-187-en-sp.webp
Ursula's Return,4,190,Philoctetes,No-Nonsense Instructor,Rare,4,TRUE,Steel,2,3,2,"['Storyborn', 'Ally']",4-190-en-sp.webp
Ursula's Return,4,192,Rajah,Royal Protector,Rare,4,TRUE,Steel,3,4,2,"['Storyborn', 'Ally']",4-192-en-sp.webp
Ursula's Return,4,197,One Last Hope,,Rare,3,FALSE,Steel,,,,[nan],4-197-en-sp.webp
Ursula's Return,4,202,RLS Legacy's Cannon,,Rare,3,FALSE,Steel,,,,[nan],4-202-en-sp.webp
Ursula's Return,4,203,The Wall,Border Fortress,Rare,4,TRUE,Steel,,8,,[nan],4-203-en-sp.webp
Rise of the Floodborn,2,163,Four Dozen Eggs,,Uncommon,4,TRUE,Sapphire,,,,[nan],
Azurite Sea,6,2,Lilo,Escape Artist,Super_rare,2,TRUE,Amber,1,2,2,"['Storyborn', 'Hero']",6-2-en-sp.webp
Azurite Sea,6,25,Jim Hawkins,Honorable Pirate,Super_rare,7,TRUE,Amber,4,7,2,"['Dreamborn', 'Hero', 'Pirate', 'Captain']",6-25-en-sp.webp
Azurite Sea,6,35,Sugar Rush Speedway,Finish Line,Super_rare,2,FALSE,Amber,,7,0,[nan],6-35-en-sp.webp
Azurite Sea,6,54,Sisu,Uniting Dragon,Super_rare,4,FALSE,Amethyst,3,3,2,"['Storyborn', 'Hero', 'Deity', 'Dragon']",6-54-en-sp.webp
Azurite Sea,6,55,Madam Mim,Truly Marvelous,Super_rare,3,FALSE,Amethyst,2,3,1,"['Storyborn', 'Villain', 'Sorcerer']",6-55-en-sp.webp
Azurite Sea,6,59,Mad Hatter,Eccentric Host,Super_rare,1,TRUE,Amethyst,1,1,1,['Storyborn'],6-59-en-sp.webp
Azurite Sea,6,81,Daisy Duck,Pirate Captain,Super_rare,4,TRUE,Emerald,3,3,2,"['Dreamborn', 'Hero', 'Pirate', 'Captain']",6-81-en-sp.webp
Azurite Sea,6,85,Peter Pan,Never Land Prankster,Super_rare,7,TRUE,Emerald,4,6,1,"['Storyborn', 'Hero']",6-85-en-sp.webp
Azurite Sea,6,93,Bend to My Will,,Super_rare,7,FALSE,Emerald,,,,[nan],6-93-en-sp.webp
Azurite Sea,6,103,Mickey Mouse,Pirate Captain,Super_rare,5,TRUE,Ruby,4,4,2,"['Floodborn', 'Hero', 'Pirate', 'Captain']",6-103-en-sp.webp
Azurite Sea,6,120,Minnie Mouse,Pirate Lookout,Super_rare,3,FALSE,Ruby,3,2,1,"['Dreamborn', 'Hero', 'Pirate']",6-120-en-sp.webp
Azurite Sea,6,127,Scar,Heartless Hunter,Super_rare,5,FALSE,Ruby,4,2,3,"['Storyborn', 'Villain']",6-127-en-sp.webp
Azurite Sea,6,140,Gadget Hackwrench,Brilliant Bosun,Super_rare,6,TRUE,Sapphire,3,6,3,"['Floodborn', 'Ally', 'Inventor']",6-140-en-sp.webp
Azurite Sea,6,153,Tadashi Hamada,Baymax Inventor,Super_rare,6,TRUE,Sapphire,3,3,3,"['Storyborn', 'Mentor', 'Inventor']",6-153-en-sp.webp
Azurite Sea,6,161,Alice,Savvy Sailor,Super_rare,3,FALSE,Sapphire,1,4,2,"['Dreamborn', 'Hero']",6-161-en-sp.webp
Azurite Sea,6,176,Mr. Smee,Captain of the Jolly Roger,Super_rare,6,FALSE,Steel,3,6,2,"['Floodborn', 'Villain', 'Pirate', 'Captain']",6-176-en-sp.webp
Azurite Sea,6,192,Captain Amelia,Commander of the Legacy,Super_rare,4,TRUE,Steel,1,4,2,"['Storyborn', 'Ally', 'Alien', 'Captain']",6-192-en-sp.webp
Azurite Sea,6,193,Jafar,Powerâ€Hungry Vizier,Super_rare,5,FALSE,Steel,3,4,1,"['Dreamborn', 'Villain', 'Sorcerer']",6-193-en-sp.webp
Into the Inklands,3,133,Sumerian Talisman,,Uncommon,3,TRUE,Ruby,,,,[nan],3-133-en-sp.webp
Into the Inklands,3,134,Agrabah,Marketplace,Common,3,TRUE,Ruby,,5,2,[nan],3-134-en-sp.webp
Into the Inklands,3,135,Jolly Roger,Hook's Ship,Uncommon,1,FALSE,Ruby,,5,0,[nan],
Into the Inklands,3,136,RLS Legacy,Solar Galleon,Rare,4,FALSE,Ruby,,8,2,[nan],3-136-en-sp.webp
Into the Inklands,3,137,Audrey Ramirez,The Engineer,Rare,5,TRUE,Sapphire,2,5,2,"['Storyborn', 'Ally']",3-137-en-sp.webp
Into the Inklands,3,138,Captain Amelia,First in Command,Common,3,TRUE,Sapphire,1,5,1,"['Storyborn', 'Alien', 'Captain']",3-138-en-sp.webp
Into the Inklands,3,139,Dewey,Showy Nephew,Uncommon,3,TRUE,Sapphire,2,3,2,"['Dreamborn', 'Ally']",3-139-en-sp.webp
Into the Inklands,3,140,Flintheart Glomgold,Lone Cheater,Uncommon,4,TRUE,Sapphire,3,4,2,"['Storyborn', 'Villain']",3-140-en-sp.webp
Into the Inklands,3,141,Genie,Cramped in the Lamp,Uncommon,2,TRUE,Sapphire,2,2,2,"['Storyborn', 'Ally']",3-141-en-sp.webp
Into the Inklands,3,142,Gramma Tala,Keeper of Ancient Stories,Common,4,TRUE,Sapphire,3,3,1,"['Storyborn', 'Mentor']",3-142-en-sp.webp
Into the Inklands,3,143,Gramma Tala,Spirit of the Ocean,Legendary,7,TRUE,Sapphire,4,8,2,"['Floodborn', 'Mentor']",3-143-en-sp.webp
Into the Inklands,3,144,Gyro Gearloose,Gadget Whiz,Rare,3,TRUE,Sapphire,1,4,1,"['Storyborn', 'Ally', 'Inventor']",3-144-en-sp.webp
Into the Inklands,3,145,Huey,Savvy Nephew,Rare,2,TRUE,Sapphire,2,2,1,"['Storyborn', 'Ally']",3-145-en-sp.webp
Into the Inklands,3,146,King Louie,Bandleader,Common,7,TRUE,Sapphire,7,7,3,"['Storyborn', 'Ally', 'King']",3-146-en-sp.webp
Into the Inklands,3,147,Kit Cloudkicker,Navigator,Uncommon,6,TRUE,Sapphire,2,5,3,"['Floodborn', 'Ally']",3-147-en-sp.webp
Into the Inklands,3,148,Kit Cloudkicker,Spunky Bear Cub,Common,1,TRUE,Sapphire,0,1,1,"['Storyborn', 'Ally']",3-148-en-sp.webp
Into the Inklands,3,149,Louie,Chill Nephew,Common,4,TRUE,Sapphire,3,4,2,"['Dreamborn', 'Ally']",3-149-en-sp.webp
Into the Inklands,3,150,Maid Marian,Delightful Dreamer,Common,5,TRUE,Sapphire,4,4,2,"['Storyborn', 'Princess']",3-150-en-sp.webp
Rise of the Floodborn,2,12,King Louie,Jungle VIP,Super_rare,7,TRUE,Amber,3,8,2,"['Storyborn', 'King']",2-12-en-sp.webp
Rise of the Floodborn,2,13,Mickey Mouse,Friendly Face,Super_rare,6,TRUE,Amber,1,6,3,"['Storyborn', 'Hero']",2-13-en-sp.webp
Rise of the Floodborn,2,26,The Queen,Commanding Presence,Super_rare,5,TRUE,Amber,4,3,2,"['Floodborn', 'Villain', 'Queen']",2-26-en-sp.webp
Rise of the Floodborn,2,35,Arthur,Wizard's Apprentice,Super_rare,3,FALSE,Amethyst,1,3,1,"['Dreamborn', 'Hero', 'Sorcerer']",2-35-en-sp.webp
Rise of the Floodborn,2,55,Peter Pan's Shadow,Not Sewn On,Super_rare,4,FALSE,Amethyst,2,3,2,"['Storyborn', 'Ally']",2-55-en-sp.webp
Rise of the Floodborn,2,60,Yzma,Scary Beyond All Reason,Super_rare,6,TRUE,Amethyst,4,4,2,"['Floodborn', 'Villain', 'Sorcerer']",2-60-en-sp.webp
Rise of the Floodborn,2,75,Cheshire Cat,From the Shadows,Super_rare,8,TRUE,Emerald,5,6,2,['Floodborn'],2-75-en-sp.webp
Rise of the Floodborn,2,79,Dr. Facilier,Fortune Teller,Super_rare,7,TRUE,Emerald,4,4,3,"['Storyborn', 'Villain', 'Sorcerer']",2-79-en-sp.webp
Rise of the Floodborn,2,93,The Queen,Disguised Peddler,Super_rare,3,FALSE,Emerald,2,3,0,"['Storyborn', 'Villain', 'Queen']",2-93-en-sp.webp
Rise of the Floodborn,2,110,Lady Tremaine,Imperious Queen,Super_rare,6,FALSE,Ruby,3,4,2,"['Floodborn', 'Villain', 'Queen']",2-110-en-sp.webp
Rise of the Floodborn,2,118,Namaari,Nemesis,Super_rare,4,FALSE,Ruby,3,3,1,"['Storyborn', 'Villain', 'Princess']",2-118-en-sp.webp
Rise of the Floodborn,2,123,Raya,Leader of Heart,Super_rare,6,TRUE,Ruby,5,3,2,"['Floodborn', 'Hero', 'Princess']",2-123-en-sp.webp
Rise of the Floodborn,2,138,Basil,Great Mouse Detective,Super_rare,6,TRUE,Sapphire,3,4,3,"['Floodborn', 'Hero', 'Detective']",2-138-en-sp.webp
Rise of the Floodborn,2,142,Cogsworth,Grandfather Clock,Super_rare,5,TRUE,Sapphire,2,5,2,"['Floodborn', 'Ally']",2-142-en-sp.webp
Rise of the Floodborn,2,148,Grand Pabbie,Oldest and Wisest,Super_rare,7,FALSE,Sapphire,3,6,3,"['Storyborn', 'Mentor']",2-148-en-sp.webp
Rise of the Floodborn,2,172,Beast,Selfless Protector,Super_rare,6,TRUE,Steel,2,8,1,"['Storyborn', 'Hero', 'Prince']",2-172-en-sp.webp
Rise of the Floodborn,2,177,Cinderella,Stouthearted,Super_rare,7,TRUE,Steel,5,5,3,"['Floodborn', 'Hero', 'Princess', 'Knight']",2-177-en-sp.webp
Rise of the Floodborn,2,196,Tiana,Celebrating Princess,Super_rare,4,FALSE,Steel,1,4,2,"['Dreamborn', 'Hero', 'Princess']",2-196-en-sp.webp
Shimmering Skies,5,15,Minnie Mouse,Drum Major,Super_rare,5,TRUE,Amber,4,4,2,"['Floodborn', 'Hero']",5-15-en-sp.webp
Shimmering Skies,5,16,Daisy Duck,Donald's Date,Super_rare,1,FALSE,Amber,1,4,2,"['Storyborn', 'Ally']",5-16-en-sp.webp
Into the Inklands,3,155,Scrooge McDuck,Uncle Moneybags,Uncommon,2,TRUE,Sapphire,1,3,1,"['Dreamborn', 'Hero']",
Shimmering Skies,5,35,Maleficent,Formidable Queen,Super_rare,8,FALSE,Amethyst,7,7,2,"['Floodborn', 'Villain', 'Queen', 'Sorcerer']",5-35-en-sp.webp
Shimmering Skies,5,44,Madam Mim,Elephant,Super_rare,4,TRUE,Amethyst,3,7,1,"['Storyborn', 'Villain', 'Sorcerer']",5-44-en-sp.webp
Shimmering Skies,5,48,Elsa,The Fifth Spirit,Super_rare,5,TRUE,Amethyst,2,5,1,"['Dreamborn', 'Hero', 'Queen', 'Sorcerer']",5-48-en-sp.webp
Shimmering Skies,5,82,Scroop,Odious Mutineer,Super_rare,3,FALSE,Emerald,2,1,2,"['Storyborn', 'Villain', 'Alien', 'Pirate']",5-82-en-sp.webp
Shimmering Skies,5,83,Prince Phillip,Swordsman of the Realm,Super_rare,7,TRUE,Emerald,3,9,3,"['Storyborn', 'Hero', 'Prince']",5-83-en-sp.webp
Shimmering Skies,5,92,Mother Gothel,Unwavering Schemer,Super_rare,6,TRUE,Emerald,4,6,2,"['Floodborn', 'Villain']",5-92-en-sp.webp
Shimmering Skies,5,105,Maximus,Team Champion,Super_rare,6,TRUE,Ruby,3,5,2,"['Storyborn', 'Ally']",5-105-en-sp.webp
Shimmering Skies,5,116,Pete,Steamboat Rival,Super_rare,7,TRUE,Ruby,6,6,2,"['Storyborn', 'Villain']",5-116-en-sp.webp
Shimmering Skies,5,131,Who's With Me?,,Super_rare,3,TRUE,Ruby,,,,[nan],5-131-en-sp.webp
Shimmering Skies,5,144,The Queen,Fairest of All,Super_rare,5,TRUE,Sapphire,2,6,1,"['Floodborn', 'Villain', 'Queen', 'Sorcerer']",5-144-en-sp.webp
Shimmering Skies,5,147,Prince John,Gold Lover,Super_rare,4,TRUE,Sapphire,3,4,1,"['Storyborn', 'Villain', 'Prince']",5-147-en-sp.webp
Shimmering Skies,5,149,Kuzco,Selfish Emperor,Super_rare,6,TRUE,Sapphire,3,5,2,"['Storyborn', 'King']",5-149-en-sp.webp
Shimmering Skies,5,183,Snow White,Fair-Hearted,Super_rare,5,FALSE,Steel,3,5,3,"['Dreamborn', 'Hero', 'Princess', 'Knight']",5-183-en-sp.webp
Shimmering Skies,5,185,Kronk,Head of Security,Super_rare,7,FALSE,Steel,6,6,1,"['Floodborn', 'Ally', 'Captain']",5-185-en-sp.webp
Shimmering Skies,5,186,Grumpy,Skeptical Knight,Super_rare,3,TRUE,Steel,3,1,1,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']",5-186-en-sp.webp
The First Chapter,1,2,Ariel,Spectacular Singer,Super_rare,3,TRUE,Amber,2,3,1,"['Storyborn', 'Hero', 'Princess']",1-2-en-sp.webp
The First Chapter,1,10,Maximus,Palace Horse,Super_rare,5,TRUE,Amber,4,5,1,"['Storyborn', 'Ally']",1-10-en-sp.webp
The First Chapter,1,23,Stitch,Rock Star,Super_rare,6,TRUE,Amber,3,5,3,"['Floodborn', 'Hero', 'Alien']",1-23-en-sp.webp
The First Chapter,1,50,Marshmallow,Persistent Guardian,Super_rare,6,FALSE,Amethyst,5,5,1,"['Storyborn', 'Ally']",1-50-en-sp.webp
The First Chapter,1,51,Mickey Mouse,Wayward Sorcerer,Super_rare,4,TRUE,Amethyst,3,4,2,"['Dreamborn', 'Sorcerer']",1-51-en-sp.webp
The First Chapter,1,56,The Queen,Wicked and Vain,Super_rare,5,TRUE,Amethyst,4,5,1,"['Storyborn', 'Villain', 'Queen']",1-56-en-sp.webp
The First Chapter,1,75,Genie,On the Job,Super_rare,6,FALSE,Emerald,3,4,2,"['Storyborn', 'Ally']",1-75-en-sp.webp
The First Chapter,1,88,Mickey Mouse,Artful Rogue,Super_rare,7,FALSE,Emerald,6,5,2,"['Floodborn', 'Hero']",1-88-en-sp.webp
The First Chapter,1,90,Mother Gothel,Selfish Manipulator,Super_rare,6,TRUE,Emerald,3,6,2,"['Storyborn', 'Villain']",1-90-en-sp.webp
The First Chapter,1,104,Aladdin,Heroic Outlaw,Super_rare,7,TRUE,Ruby,5,5,2,"['Floodborn', 'Hero']",1-104-en-sp.webp
The First Chapter,1,118,Mulan,Imperial Soldier,Super_rare,5,TRUE,Ruby,4,5,1,"['Storyborn', 'Hero', 'Princess']",1-118-en-sp.webp
The First Chapter,1,126,Te KÄ,The Burning One,Super_rare,6,FALSE,Ruby,8,6,0,"['Storyborn', 'Villain', 'Deity']",1-126-en-sp.webp
The First Chapter,1,139,Aurora,Dreaming Guardian,Super_rare,5,TRUE,Sapphire,3,5,2,"['Floodborn', 'Hero', 'Princess']",1-139-en-sp.webp
Into the Inklands,3,161,How Far I'll Go,,Uncommon,4,FALSE,Sapphire,,,,[nan],
The First Chapter,1,159,Tamatoa,So Shiny!,Super_rare,8,TRUE,Sapphire,5,8,1,"['Storyborn', 'Villain']",1-159-en-sp.webp
The First Chapter,1,180,Hans,Thirteenth in Line,Super_rare,4,TRUE,Steel,3,3,2,"['Storyborn', 'Villain', 'Prince']",1-180-en-sp.webp
The First Chapter,1,193,Tinker Bell,Giant Fairy,Super_rare,6,TRUE,Steel,4,5,2,"['Floodborn', 'Ally', 'Fairy']",1-193-en-sp.webp
The First Chapter,1,195,A Whole New World,,Super_rare,5,FALSE,Steel,,,,[nan],1-195-en-sp.webp
Ursula's Return,4,10,Gaston,Despicable Dealer,Super_rare,3,FALSE,Amber,2,4,1,"['Storyborn', 'Villain']",4-10-en-sp.webp
Ursula's Return,4,17,Minnie Mouse,Musketeer Champion,Super_rare,5,FALSE,Amber,1,5,2,"['Dreamborn', 'Hero', 'Musketeer']",4-17-en-sp.webp
Ursula's Return,4,18,Mirabel Madrigal,Gift of the Family,Super_rare,5,FALSE,Amber,3,5,2,"['Dreamborn', 'Hero', 'Madrigal']",4-18-en-sp.webp
Ursula's Return,4,36,Belle,Accomplished Mystic,Super_rare,5,TRUE,Amethyst,4,4,2,"['Floodborn', 'Hero', 'Princess', 'Sorcerer']",4-36-en-sp.webp
Ursula's Return,4,39,Bruno Madrigal,Undetected Uncle,Super_rare,4,TRUE,Amethyst,3,3,1,"['Storyborn', 'Ally', 'Madrigal']",4-39-en-sp.webp
Ursula's Return,4,54,Peter Pan,Shadow Finder,Super_rare,3,FALSE,Amethyst,2,3,1,"['Storyborn', 'Hero']",4-54-en-sp.webp
Ursula's Return,4,85,Pete,Born to Cheat,Super_rare,2,FALSE,Emerald,2,3,1,"['Dreamborn', 'Villain', 'Musketeer']",4-85-en-sp.webp
Ursula's Return,4,87,Prince Phillip,Vanquisher of Foes,Super_rare,9,TRUE,Emerald,6,6,3,"['Floodborn', 'Hero', 'Prince']",4-87-en-sp.webp
Ursula's Return,4,92,Zeus,Mr. Lightning Bolts,Super_rare,3,TRUE,Emerald,0,5,2,"['Storyborn', 'King', 'Deity']",4-92-en-sp.webp
Ursula's Return,4,106,Flynn Rider,Frenemy,Super_rare,2,TRUE,Ruby,2,2,1,"['Storyborn', 'Hero', 'Prince']",4-106-en-sp.webp
Ursula's Return,4,119,Noi,Acrobatic Baby,Super_rare,4,TRUE,Ruby,4,4,1,"['Storyborn', 'Ally']",4-119-en-sp.webp
Ursula's Return,4,121,Raya,Fierce Protector,Super_rare,3,TRUE,Ruby,3,3,1,"['Storyborn', 'Hero', 'Princess']",4-121-en-sp.webp
Ursula's Return,4,138,Anna,True-Hearted,Super_rare,4,TRUE,Sapphire,2,4,2,"['Dreamborn', 'Hero', 'Queen', 'Knight']",4-138-en-sp.webp
Ursula's Return,4,139,Ariel,Treasure Collector,Super_rare,6,FALSE,Sapphire,3,4,3,"['Storyborn', 'Hero', 'Princess']",4-139-en-sp.webp
Ursula's Return,4,140,Aurora,Lore Guardian,Super_rare,4,TRUE,Sapphire,3,3,2,"['Floodborn', 'Hero', 'Princess']",4-140-en-sp.webp
Ursula's Return,4,175,Ariel,Sonic Warrior,Super_rare,6,TRUE,Steel,3,8,2,"['Floodborn', 'Hero', 'Princess']",4-175-en-sp.webp
Ursula's Return,4,186,Magic Broom,Brigade Commander,Super_rare,6,TRUE,Steel,2,6,2,"['Dreamborn', 'Broom']",4-186-en-sp.webp
Ursula's Return,4,193,Raya,Unstoppable Force,Super_rare,7,TRUE,Steel,3,6,2,"['Dreamborn', 'Hero', 'Princess']",4-193-en-sp.webp
Azurite Sea,6,1,Owl,Pirate Lookout,Uncommon,3,TRUE,Amber,3,3,1,"['Storyborn', 'Ally', 'Pirate']",6-1-en-sp.webp
Azurite Sea,6,4,Gopher,Ship's Carpenter,Uncommon,4,TRUE,Amber,1,6,2,"['Storyborn', 'Ally', 'Pirate']",6-4-en-sp.webp
Azurite Sea,6,8,David,Impressive Surfer,Uncommon,3,TRUE,Amber,3,3,1,"['Storyborn', 'Ally']",6-8-en-sp.webp
Azurite Sea,6,9,Prince Naveen,Vigilant First Mate,Uncommon,5,TRUE,Amber,2,6,2,"['Floodborn', 'Hero', 'Prince']",6-9-en-sp.webp
Azurite Sea,6,12,Chip,Ranger Leader,Uncommon,4,TRUE,Amber,3,4,2,"['Storyborn', 'Hero']",6-12-en-sp.webp
Azurite Sea,6,17,Grand Councilwoman,Federation Leader,Uncommon,2,TRUE,Amber,1,3,1,"['Storyborn', 'Alien']",6-17-en-sp.webp
Azurite Sea,6,18,Dale,Mischievous Ranger,Uncommon,4,TRUE,Amber,3,4,1,"['Storyborn', 'Hero']",6-18-en-sp.webp
Azurite Sea,6,29,Rescue Rangers Away!,,Uncommon,2,TRUE,Amber,,,,[nan],6-29-en-sp.webp
Azurite Sea,6,33,Scrump,,Uncommon,2,TRUE,Amber,,,,[nan],6-33-en-sp.webp
Azurite Sea,6,46,The Walrus,Greedy Gourmand,Uncommon,4,TRUE,Amethyst,3,6,1,['Storyborn'],6-46-en-sp.webp
Azurite Sea,6,47,Scar,Tempestuous Lion,Uncommon,6,FALSE,Amethyst,4,4,2,"['Dreamborn', 'Villain', 'Sorcerer']",6-47-en-sp.webp
Azurite Sea,6,48,Tinker Bell,Queen of the Azurite Fairies,Uncommon,7,TRUE,Amethyst,5,6,2,"['Floodborn', 'Ally', 'Queen', 'Fairy', 'Captain']",6-48-en-sp.webp
Azurite Sea,6,49,Diablo,Obedient Raven,Uncommon,1,TRUE,Amethyst,0,1,1,"['Storyborn', 'Ally']",6-49-en-sp.webp
Azurite Sea,6,50,March Hare,Absurd Host,Uncommon,4,TRUE,Amethyst,2,3,2,['Storyborn'],6-50-en-sp.webp
Azurite Sea,6,51,Magic Carpet,Amazing Flier,Uncommon,3,TRUE,Amethyst,1,3,3,"['Storyborn', 'Ally']",6-51-en-sp.webp
Azurite Sea,6,58,Peter Pan,Shadow Catcher,Uncommon,4,FALSE,Amethyst,1,3,1,"['Storyborn', 'Hero']",6-58-en-sp.webp
Azurite Sea,6,63,Lose the Way,,Uncommon,2,TRUE,Amethyst,,,,[nan],6-63-en-sp.webp
Azurite Sea,6,67,Pixie Dust,,Uncommon,4,FALSE,Amethyst,,,,[nan],6-67-en-sp.webp
Azurite Sea,6,74,Honey Lemon,Chemical Genius,Uncommon,2,TRUE,Emerald,1,1,2,"['Storyborn', 'Hero', 'Inventor']",6-74-en-sp.webp
